,Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
272,2021-05-04 00:00:00,57227.64,57250.85,53080.69,53236.84,5747.19,316945277.88,55147.83
273,2021-05-05 00:00:00,53221.75,57976.62,52924.5,57509.93,5504.56,309233720.61,56177.76
274,2021-05-06 00:00:00,57517.08,58420.83,55283.0,56447.39,5144.23,292223347.84,56806.01
275,2021-05-07 00:00:00,56425.82,58743.85,55288.11,57381.73,4234.71,241485865.54,57025.37
276,2021-05-08 00:00:00,57371.02,59564.24,56977.5,58984.75,2928.99,171828795.18,58664.79
277,2021-05-09 00:00:00,58964.89,59300.62,56256.0,58305.24,2589.63,149945356.66,57902.33
278,2021-05-10 00:00:00,58336.16,59603.0,53500.0,55880.72,6589.43,375398299.62,56969.79
279,2021-05-11 00:00:00,55854.43,56972.33,54500.0,56763.7,4203.17,234619525.03,55819.67
280,2021-05-12 00:00:00,56763.7,58021.26,48530.0,49386.56,6367.35,346622934.95,54437.52
281,2021-05-13 00:00:00,49419.44,51420.72,45700.0,49694.96,9096.38,450092958.69,49480.43
282,2021-05-14 00:00:00,49711.64,51572.0,48875.69,49880.43,4011.08,201758486.45,50300.27
283,2021-05-15 00:00:00,49883.89,50710.93,46448.53,46708.89,3613.93,174921159.08,48401.94
284,2021-05-16 00:00:00,46753.4,49800.0,43769.4,46444.75,5750.08,267582687.97,46535.45
285,2021-05-17 00:00:00,46446.42,46648.5,42100.0,43593.39,12262.72,540003862.2,44036.21
286,2021-05-18 00:00:00,43581.27,45872.05,42023.69,42877.75,6275.91,276431302.82,44046.38
287,2021-05-19 00:00:00,42900.85,43601.63,30066.0,36780.43,32468.86,1233363958.31,37986.05
288,2021-05-20 00:00:00,36793.39,43000.0,35000.0,40640.9,14703.03,585763330.72,39839.63
289,2021-05-21 00:00:00,40566.13,42297.89,33520.0,37335.16,13106.84,501570358.06,38267.83
290,2021-05-22 00:00:00,37318.43,38887.99,35260.0,37500.54,5720.01,213523515.35,37329.25
291,2021-05-23 00:00:00,37474.34,38311.74,31107.46,34706.79,9376.29,320233593.89,34153.54
292,2021-05-24 00:00:00,34735.35,39960.0,34426.21,38839.86,10213.18,381206446.92,37324.94
293,2021-05-25 00:00:00,38848.36,40000.0,36486.85,38397.72,5765.35,219203791.76,38020.92
294,2021-05-26 00:00:00,38385.87,40904.0,37859.74,39309.56,4205.61,165383293.16,39324.42
295,2021-05-27 00:00:00,39299.46,40429.47,37212.9,38503.47,4113.44,160304687.59,38970.97
296,2021-05-28 00:00:00,38578.5,38905.12,34710.23,35692.46,6167.02,224336970.37,36376.88
297,2021-05-29 00:00:00,35691.36,37348.01,33650.0,34632.08,4457.17,156799838.22,35179.26
298,2021-05-30 00:00:00,34644.09,36516.99,33425.0,35677.72,2979.72,105578080.8,35432.22
299,2021-05-31 00:00:00,35675.3,37540.96,34195.2,37341.41,4383.79,158951116.89,36258.82
300,2021-06-01 00:00:00,37279.89,37927.44,35699.98,36693.3,4348.75,159091714.18,36583.28
301,2021-06-02 00:00:00,36693.3,38256.3,35933.19,37589.36,4270.1,159542306.13,37362.63
302,2021-06-03 00:00:00,37585.12,39490.0,37176.06,39219.88,4058.94,156720692.64,38611.21
303,2021-06-04 00:00:00,39242.94,39277.36,35576.67,36887.32,5786.19,213732275.65,36938.37
304,2021-06-05 00:00:00,36851.58,37927.93,34849.65,35532.14,4106.35,149255532.27,36347.5
305,2021-06-06 00:00:00,35532.59,36510.58,35250.0,35808.85,2526.73,90744305.29,35913.68
306,2021-06-07 00:00:00,35810.69,36808.3,33321.09,33582.62,4913.04,174738848.91,35566.34
307,2021-06-08 00:00:00,33567.51,34085.61,31025.0,33411.69,9044.65,295411111.92,32661.43
308,2021-06-09 00:00:00,33413.19,37556.25,32423.72,37400.0,8539.59,300379531.29,35174.95
309,2021-06-10 00:00:00,37414.64,38446.24,35824.69,36707.54,5761.72,213850983.95,37115.79
310,2021-06-11 00:00:00,36724.97,37680.65,35958.49,37341.11,3741.23,138549651.22,37033.18
311,2021-06-12 00:00:00,37338.91,37445.55,34630.0,35542.76,3727.95,132933963.24,35658.71
312,2021-06-13 00:00:00,35563.66,39386.43,34783.9,39013.76,3601.92,133206837.5,36982.2
313,2021-06-14 00:00:00,39035.52,41050.0,38758.4,40532.79,6281.28,250256144.77,39841.58
314,2021-06-15 00:00:00,40544.19,41341.57,39526.47,40171.47,4078.8,164073553.91,40225.92
315,2021-06-16 00:00:00,40166.93,40506.59,38095.41,38353.99,4008.51,157401959.65,39266.92
316,2021-06-17 00:00:00,38361.38,39553.05,37350.0,38097.68,3569.25,137235493.81,38449.36
317,2021-06-18 00:00:00,38110.25,38208.68,35143.68,35840.0,4240.4,156056634.47,36802.3
318,2021-06-19 00:00:00,35849.18,36440.0,34718.21,35507.06,3129.33,111854162.37,35743.75
319,2021-06-20 00:00:00,35494.7,36125.0,33337.0,35589.77,3958.12,137783633.01,34810.39
320,2021-06-21 00:00:00,35598.66,35763.8,31238.69,31634.16,8580.06,281277014.64,32782.63
321,2021-06-22 00:00:00,31628.83,33315.85,28600.0,32545.26,9778.52,305226167.49,31213.95
322,2021-06-23 00:00:00,32547.57,35000.0,31670.89,33652.28,5855.58,197825431.86,33784.08
323,2021-06-24 00:00:00,33693.99,35289.0,32314.37,34649.32,4725.83,159456200.78,33741.44
324,2021-06-25 00:00:00,34652.68,35517.22,31271.02,31597.75,5099.26,168713067.95,33085.77
325,2021-06-26 00:00:00,31595.95,32714.46,30082.79,32269.38,3300.16,103208642.25,31273.83
326,2021-06-27 00:00:00,32293.98,34772.94,32015.82,34699.5,3260.57,108213766.4,33188.65
327,2021-06-28 00:00:00,34716.02,35357.13,33878.23,34487.11,3369.99,116326301.95,34518.25
328,2021-06-29 00:00:00,34494.42,36623.79,34240.0,35907.93,3179.51,113263661.85,35623.02
329,2021-06-30 00:00:00,35900.05,36099.82,34049.36,35037.23,3381.05,117960169.57,34888.67
330,2021-07-01 00:00:00,35059.71,35071.34,32700.88,33564.21,3118.76,104760187.49,33590.3
331,2021-07-02 00:00:00,33537.11,33981.51,32700.05,33811.56,2086.84,69508235.87,33307.91
332,2021-07-03 00:00:00,33810.46,34959.72,33333.1,34688.3,1244.5,42808110.73,34397.92
333,2021-07-04 00:00:00,34672.08,35960.0,34404.29,35289.21,1204.0,42630110.93,35406.96
334,2021-07-05 00:00:00,35255.0,35258.7,33143.0,33704.21,2254.35,76811531.18,34072.53
335,2021-07-06 00:00:00,33730.76,35100.49,33510.58,34244.09,2386.51,81774966.55,34265.57
336,2021-07-07 00:00:00,34231.95,35059.02,33800.0,33882.47,1540.04,53217886.78,34556.12
337,2021-07-08 00:00:00,33858.33,33943.02,32101.0,32898.79,2945.85,96718061.99,32831.92
338,2021-07-09 00:00:00,32892.94,34115.44,32285.73,33826.43,1636.58,54233225.5,33138.24
339,2021-07-10 00:00:00,33830.73,34261.04,33014.21,33517.6,1442.42,48594894.42,33689.72
340,2021-07-11 00:00:00,33521.48,34635.82,33335.49,34258.53,1635.02,55384085.02,33873.69
341,2021-07-12 00:00:00,34266.84,34677.0,32660.0,33105.0,1879.54,63176320.99,33612.7
342,2021-07-13 00:00:00,33091.53,33340.0,32190.0,32728.0,1870.57,61361648.07,32803.65
343,2021-07-14 00:00:00,32737.56,33111.72,31589.35,32823.55,2753.1,89339111.79,32450.39
344,2021-07-15 00:00:00,32818.68,33179.0,31121.57,31848.65,2470.21,78848242.1,31919.61
345,2021-07-16 00:00:00,31885.7,32264.53,31012.93,31388.17,1912.47,60666603.6,31721.62
346,2021-07-17 00:00:00,31376.3,31950.0,31176.66,31529.68,1550.07,48980380.9,31598.78
347,2021-07-18 00:00:00,31509.33,32440.98,31100.0,31776.65,1256.55,39936180.63,31782.5
348,2021-07-19 00:00:00,31794.49,31881.71,30400.0,30829.29,2506.28,77902345.31,31082.89
349,2021-07-20 00:00:00,30822.08,31068.62,29296.39,29786.58,3413.24,101691045.42,29793.1
350,2021-07-21 00:00:00,29792.99,32875.42,29500.0,32138.45,4842.16,151889430.07,31368.09
351,2021-07-22 00:00:00,32115.82,32609.83,31703.15,32300.88,2392.47,76918046.59,32150.06
352,2021-07-23 00:00:00,32306.98,33684.17,32000.0,33684.17,1976.38,64383767.46,32576.54
353,2021-07-24 00:00:00,33685.0,34534.32,33419.31,34301.78,1440.47,48792503.94,33872.72
354,2021-07-25 00:00:00,34301.86,35448.97,33874.03,35428.28,2063.49,71028021.74,34421.24
355,2021-07-26 00:00:00,35438.93,40581.3,35282.7,37291.24,8840.4,339041943.48,38351.43
356,2021-07-27 00:00:00,37271.44,39539.5,36386.19,39475.41,5896.67,221935316.77,37637.42
357,2021-07-28 00:00:00,39446.94,40927.53,38786.8,40036.32,3943.48,157312496.32,39891.82
358,2021-07-29 00:00:00,40024.8,40662.8,39239.95,40037.51,2306.04,92044667.4,39914.63
359,2021-07-30 00:00:00,40045.21,42335.5,38331.37,42234.89,3651.72,145592747.98,39869.68
360,2021-07-31 00:00:00,42236.72,42411.32,41007.51,41490.13,1507.87,62865290.37,41691.5
361,2021-08-01 00:00:00,41489.16,42614.85,39424.27,39839.0,2042.02,83963591.04,41117.97
362,2021-08-02 00:00:00,39875.2,40459.31,38687.62,39165.55,2407.97,95218137.46,39542.99
363,2021-08-03 00:00:00,39157.52,39792.83,37639.0,38177.07,3279.64,125637960.29,38308.4
364,2021-08-04 00:00:00,38173.75,39973.94,37481.0,39741.12,4080.84,156963803.51,38463.65
365,2021-08-05 00:00:00,39742.77,41401.96,37300.0,40894.67,5804.41,230462378.99,39704.72
366,2021-08-06 00:00:00,40893.77,43381.0,39879.47,42856.59,2937.38,122140052.53,41581.22
367,2021-08-07 00:00:00,42857.09,44763.14,42251.0,44612.94,4886.94,213218287.86,43630.24
368,2021-08-08 00:00:00,44624.4,45355.0,43298.84,43858.42,3647.13,162099727.96,44445.82
369,2021-08-09 00:00:00,43836.05,46529.02,42811.26,46292.89,4961.59,224505106.87,45248.64
370,2021-08-10 00:00:00,46282.3,46759.0,44643.0,45609.7,2390.09,109079646.3,45638.33
371,2021-08-11 00:00:00,45596.21,46787.6,45353.02,45539.85,2606.13,120412472.97,46203.62
372,2021-08-12 00:00:00,45536.8,46236.7,43800.02,44444.45,2463.51,110492214.66,44851.61
373,2021-08-13 00:00:00,44413.35,47929.18,44253.97,47860.58,2934.74,136574095.68,46537.0
374,2021-08-14 00:00:00,47855.0,48190.0,46000.0,47119.73,1908.95,89628333.22,46951.61
375,2021-08-15 00:00:00,47130.97,47424.0,45500.27,47028.3,1726.8,80027152.76,46344.31
376,2021-08-16 00:00:00,47024.96,48075.22,45654.14,45930.51,2410.15,113092623.01,46923.46
377,2021-08-17 00:00:00,45930.48,47183.37,44417.51,44694.35,3286.27,150669689.77,45848.19
378,2021-08-18 00:00:00,44631.47,46041.62,44218.73,44721.13,2247.93,101573130.13,45185.1
379,2021-08-19 00:00:00,44734.16,47114.99,43935.54,46764.3,2776.24,126331765.86,45504.67
380,2021-08-20 00:00:00,46759.29,49436.1,46645.77,49356.0,2815.55,135092212.24,47980.73
381,2021-08-21 00:00:00,49332.31,49833.02,48300.0,48884.34,1768.24,86665779.61,49012.41
382,2021-08-22 00:00:00,48883.84,49540.01,48080.17,49301.86,985.77,48126343.21,48821.3
383,2021-08-23 00:00:00,49296.71,50562.11,49010.0,49561.37,2419.87,120823697.21,49929.87
384,2021-08-24 00:00:00,49516.08,49893.5,47593.66,47731.33,2217.8,108034639.97,48712.46
385,2021-08-25 00:00:00,47670.8,49273.93,47100.0,49011.75,1902.72,91677203.94,48182.17
386,2021-08-26 00:00:00,49022.39,49387.6,46309.33,46856.29,2091.11,98701513.37,47200.54
387,2021-08-27 00:00:00,46857.86,49187.0,46363.0,49100.49,1943.56,92881845.84,47789.61
388,2021-08-28 00:00:00,49100.49,49325.0,48244.88,48935.36,692.71,33863362.26,48885.63
389,2021-08-29 00:00:00,48947.1,49666.0,47798.29,48808.72,1044.48,50812060.25,48648.1
390,2021-08-30 00:00:00,48782.56,48915.29,46855.41,47003.44,1676.48,80397557.15,47956.1
391,2021-08-31 00:00:00,46969.05,48270.33,46699.0,47156.09,2239.17,105950002.18,47316.69
392,2021-09-01 00:00:00,47118.02,49134.0,46532.42,48853.49,2194.63,104872088.2,47785.77
393,2021-09-02 00:00:00,48830.93,50390.0,48625.0,49274.79,2267.93,112759425.87,49719.05
394,2021-09-03 00:00:00,49284.93,51050.0,48351.6,50025.04,2226.78,111455978.26,50052.47
395,2021-09-04 00:00:00,50033.5,50570.94,49388.26,49943.16,869.29,43453055.07,49986.93
396,2021-09-05 00:00:00,49965.32,51900.0,49500.0,51809.28,986.49,49917570.46,50601.34
397,2021-09-06 00:00:00,51809.28,52810.0,51024.32,52708.2,2057.33,106488911.72,51760.77
398,2021-09-07 00:00:00,52719.43,52956.47,42900.01,46866.82,6811.92,328452975.22,48217.37
399,2021-09-08 00:00:00,46894.3,47386.72,44436.93,46091.94,3309.1,152686748.46,46141.5
400,2021-09-09 00:00:00,46070.43,47419.95,45550.0,46392.81,2595.99,120725201.47,46504.55
401,2021-09-10 00:00:00,46368.11,47029.08,44125.0,44857.38,2392.57,109384109.55,45718.23
402,2021-09-11 00:00:00,44858.2,45993.32,44767.75,45176.66,906.81,41144137.14,45372.58
403,2021-09-12 00:00:00,45162.96,46491.63,44752.96,46035.0,1015.76,46428755.7,45708.29
404,2021-09-13 00:00:00,46039.42,46895.82,43400.0,44974.34,2308.42,103251008.38,44727.96
405,2021-09-14 00:00:00,44983.77,47273.38,44704.18,47103.18,1643.96,76093222.59,46286.64
406,2021-09-15 00:00:00,47123.81,48465.77,46702.26,48150.94,1307.25,62300301.61,47657.57
407,2021-09-16 00:00:00,48188.12,48505.0,47035.0,47760.64,1886.04,90188362.91,47818.86
408,2021-09-17 00:00:00,47773.44,48179.0,46712.14,47305.18,1558.52,73963334.7,47457.32
409,2021-09-18 00:00:00,47316.21,48834.0,47052.9,48326.74,1452.51,70151977.1,48297.2
410,2021-09-19 00:00:00,48307.05,48389.52,46860.0,47245.25,999.6,47577375.22,47596.6
411,2021-09-20 00:00:00,47257.86,47334.54,42453.97,43035.99,4240.49,188087578.05,44355.2
412,2021-09-21 00:00:00,43003.07,43643.34,39573.21,40596.54,5961.59,250879329.53,42082.64
413,2021-09-22 00:00:00,40702.07,44031.85,40580.18,43589.53,3040.95,129734764.69,42662.65
414,2021-09-23 00:00:00,43586.0,45013.17,43105.0,44903.5,2317.76,102397463.19,44179.57
415,2021-09-24 00:00:00,44893.7,45159.9,40693.27,42848.5,4348.93,185146782.14,42572.97
416,2021-09-25 00:00:00,42835.88,43010.69,41689.6,42722.19,879.2,37363269.71,42497.05
417,2021-09-26 00:00:00,42699.1,43956.38,40808.0,43204.73,1659.78,70873269.3,42700.28
418,2021-09-27 00:00:00,43162.82,44377.7,42130.0,42189.81,1936.65,83824726.02,43283.37
419,2021-09-28 00:00:00,42154.87,42778.93,40888.0,41049.0,2246.85,93999112.34,41835.89
420,2021-09-29 00:00:00,41024.21,42595.93,40750.0,41542.9,1804.78,75320676.22,41734.04
421,2021-09-30 00:00:00,41537.56,44117.74,41427.87,43834.43,2614.5,113174770.35,43287.28
422,2021-10-01 00:00:00,43835.47,48500.0,43291.07,48171.86,3446.87,160746748.12,46635.54
423,2021-10-02 00:00:00,48185.61,48361.83,47468.15,47685.8,1361.84,65206384.48,47880.95
424,2021-10-03 00:00:00,47644.63,49225.55,47119.87,48235.93,1164.6,56124159.59,48191.67
425,2021-10-04 00:00:00,48231.04,49530.53,46900.0,49242.14,2737.78,132254666.18,48307.26
426,2021-10-05 00:00:00,49283.89,51914.68,49075.0,51501.19,2206.6,111219079.47,50403.0
427,2021-10-06 00:00:00,51521.89,55800.0,50428.64,55345.79,4441.9,237529479.23,53474.71
428,2021-10-07 00:00:00,55360.1,55360.32,53289.57,53787.6,2349.7,127509975.87,54266.46
429,2021-10-08 00:00:00,53816.16,56168.0,53623.02,53957.21,2217.76,121333322.69,54709.97
430,2021-10-09 00:00:00,53952.82,55512.05,53674.69,54976.92,1061.02,58218788.8,54870.42
431,2021-10-10 00:00:00,54984.49,56561.0,51000.0,54714.95,1735.42,95654762.4,55119.02
432,2021-10-11 00:00:00,54657.0,57855.79,54462.45,57485.2,1955.79,111093097.55,56802.29
433,2021-10-12 00:00:00,57490.0,57701.0,53909.0,55995.49,3224.84,181675032.07,56336.14
434,2021-10-13 00:00:00,56004.61,57773.89,54231.0,57374.55,3359.7,187438862.19,55790.41
435,2021-10-14 00:00:00,57395.84,58550.0,56830.56,57371.58,1879.45,108299062.82,57622.62
436,2021-10-15 00:00:00,57370.48,62944.94,56877.0,61657.35,4205.42,252890681.37,60134.42
437,2021-10-16 00:00:00,61703.45,62352.0,60100.27,60870.26,1263.45,77389997.59,61253.01
438,2021-10-17 00:00:00,60885.27,61712.0,58933.0,61538.97,1261.13,76531265.29,60684.68
439,2021-10-18 00:00:00,61519.52,62679.0,59013.0,62034.65,5754.55,354911330.19,61674.89
440,2021-10-19 00:00:00,62014.99,64499.0,61350.0,64241.61,3253.74,205532573.51,63168.1
441,2021-10-20 00:00:00,64282.2,67016.5,63529.0,65990.31,3070.68,201749572.28,65701.83
442,2021-10-21 00:00:00,66027.81,66664.1,61850.0,62219.44,3891.53,251011591.13,64502.06
443,2021-10-22 00:00:00,62207.51,63757.28,59953.74,60702.68,3159.43,196102809.9,62069.14
444,2021-10-23 00:00:00,60698.54,61737.38,59633.61,61338.76,1056.08,64488937.42,61064.46
445,2021-10-24 00:00:00,61306.64,61497.33,59510.0,60910.16,1204.85,72870219.8,60480.85
446,2021-10-25 00:00:00,60883.96,63733.93,60670.0,63101.43,1730.15,108558590.45,62745.33
447,2021-10-26 00:00:00,63101.43,63299.3,59830.0,60328.22,1965.55,121657558.45,61895.07
448,2021-10-27 00:00:00,60331.4,61489.0,58100.01,58465.9,3479.74,206590618.45,59369.59
449,2021-10-28 00:00:00,58471.06,62524.0,56425.0,60592.76,3769.76,226678316.76,60130.78
450,2021-10-29 00:00:00,60608.95,62971.54,60154.53,62301.59,3884.64,239039257.15,61534.43
451,2021-10-30 00:00:00,62278.92,62376.32,60660.02,61932.3,1542.32,95014731.47,61605.1
452,2021-10-31 00:00:00,61904.96,62438.85,60000.0,61359.44,1548.13,94567393.03,61084.96
453,2021-11-01 00:00:00,61356.57,62500.0,59500.0,60922.85,2507.4,153708031.35,61301.81
454,2021-11-02 00:00:00,60949.78,64300.0,60669.91,63260.0,3336.53,208355243.06,62446.75
455,2021-11-03 00:00:00,63260.0,63567.21,60018.46,62930.72,2148.47,134510431.47,62607.52
456,2021-11-04 00:00:00,62945.38,63136.82,60725.0,61457.25,1507.54,93149175.21,61788.75
457,2021-11-05 00:00:00,61430.02,62666.52,60769.17,61031.91,1569.41,96438659.31,61449.07
458,2021-11-06 00:00:00,61008.19,61609.5,60109.91,61542.44,1268.51,77204533.69,60862.29
459,2021-11-07 00:00:00,61542.43,63300.0,61396.57,63300.0,1115.67,69412918.18,62216.42
460,2021-11-08 00:00:00,63300.0,67803.55,63300.0,67559.0,2715.42,178572120.1,65762.15
461,2021-11-09 00:00:00,67547.49,68564.4,66250.0,66945.72,2136.86,144201083.08,67482.75
462,2021-11-10 00:00:00,66928.42,69000.0,62856.71,64921.43,3419.12,226538188.94,66256.31
463,2021-11-11 00:00:00,64919.18,65625.44,64140.0,64821.33,1583.28,102804290.97,64931.06
464,2021-11-12 00:00:00,64783.13,65497.53,62294.84,64158.41,2519.31,160984318.99,63900.23
465,2021-11-13 00:00:00,64140.23,64980.0,63400.0,64417.52,830.13,53221910.43,64112.66
466,2021-11-14 00:00:00,64403.43,65509.87,63595.76,65509.87,1247.88,80434046.5,64456.32
467,2021-11-15 00:00:00,65509.87,66387.4,63348.91,63606.09,2000.82,130181649.75,65064.03
468,2021-11-16 00:00:00,63621.61,63628.0,58563.0,60142.31,4632.77,281364722.8,60733.54
469,2021-11-17 00:00:00,60115.12,60888.5,58400.0,60373.65,3716.81,222313875.05,59813.08
470,2021-11-18 00:00:00,60376.94,60978.39,56516.44,56917.66,6160.71,361556463.3,58687.47
471,2021-11-19 00:00:00,56924.94,58402.05,55640.0,58128.55,3277.03,187454444.78,57202.61
472,2021-11-20 00:00:00,58126.46,59896.54,57424.27,59768.54,1172.16,68912139.77,58790.76
473,2021-11-21 00:00:00,59785.85,60090.55,58525.84,58678.47,895.68,53010302.68,59184.75
474,2021-11-22 00:00:00,58679.27,59516.78,55628.57,56294.11,2943.16,168759395.94,57339.46
475,2021-11-23 00:00:00,56283.8,57897.54,55128.6,57579.99,2732.08,155745236.44,57006.0
476,2021-11-24 00:00:00,57583.91,57750.2,55894.62,57185.06,1809.45,102584446.4,56693.58
477,2021-11-25 00:00:00,57169.19,59445.45,57044.42,58990.14,1362.17,79435931.57,58315.52
478,2021-11-26 00:00:00,59004.88,59207.36,53524.03,53789.35,5221.84,288843665.11,55314.53
479,2021-11-27 00:00:00,53794.32,55382.0,53653.45,54774.66,1360.57,74208291.86,54542.23
480,2021-11-28 00:00:00,54764.24,57482.42,53308.93,57338.55,1377.55,75672142.36,54932.23
481,2021-11-29 00:00:00,57327.32,58931.07,56750.0,57845.12,2069.73,119291953.81,57636.34
482,2021-11-30 00:00:00,57843.33,59250.0,55918.8,56974.12,3562.72,204610739.79,57431.09
483,2021-12-01 00:00:00,57027.28,59099.64,56469.22,57251.59,2515.54,144341796.71,57380.03
484,2021-12-02 00:00:00,57232.71,57413.52,55839.85,56547.96,2758.14,156334874.51,56681.17
485,2021-12-03 00:00:00,56534.26,57652.0,51556.01,53743.69,2964.77,163062280.97,55000.01
486,2021-12-04 00:00:00,53685.47,53877.77,41967.5,49234.97,10025.69,479685055.47,47845.59
487,2021-12-05 00:00:00,49240.81,49777.62,47836.34,49463.22,5156.67,253246232.96,49110.46
488,2021-12-06 00:00:00,49484.0,50986.0,47111.0,50555.0,4652.12,227512712.85,48905.19
489,2021-12-07 00:00:00,50550.09,51991.0,50062.13,50627.32,1719.32,87848894.86,51095.21
490,2021-12-08 00:00:00,50635.87,51249.41,48656.2,50543.3,1598.44,80078043.09,50097.76
491,2021-12-09 00:00:00,50535.15,50839.01,47332.43,47593.12,2585.43,126156927.67,48795.29
492,2021-12-10 00:00:00,47573.43,50132.88,46886.0,47142.42,2705.17,130474135.4,48231.39
493,2021-12-11 00:00:00,47179.53,49539.4,46789.0,49400.54,1323.04,63938881.03,48327.26
494,2021-12-12 00:00:00,49420.51,50800.0,48675.0,50124.38,1233.79,61515288.04,49858.86
495,2021-12-13 00:00:00,50102.31,50226.2,45750.0,46725.02,3337.45,159001640.63,47641.68
496,2021-12-14 00:00:00,46736.7,48689.3,46310.4,48389.96,2016.59,95364989.57,47290.23
497,2021-12-15 00:00:00,48386.95,49514.85,46560.0,48876.84,2593.35,124671560.13,48073.52
498,2021-12-16 00:00:00,48876.84,49449.0,47506.21,47663.42,1456.26,70668618.06,48527.56
499,2021-12-17 00:00:00,47654.99,48018.52,45478.74,46210.92,2077.28,96952594.14,46672.85
500,2021-12-18 00:00:00,46141.63,47370.14,45501.0,46881.87,827.39,38480234.16,46507.77
501,2021-12-19 00:00:00,46854.18,48307.34,46450.0,46704.67,1275.5,60320950.37,47292.03
502,2021-12-20 00:00:00,46671.66,47547.5,45572.94,46915.0,1726.02,80048570.95,46377.65
503,2021-12-21 00:00:00,46926.72,49353.49,46667.08,48929.86,1674.16,81209689.78,48507.59
504,2021-12-22 00:00:00,48907.75,49600.0,48449.87,48618.99,1306.17,64008636.72,49004.99
505,2021-12-23 00:00:00,48618.99,51386.66,48051.1,50850.0,1715.36,84769304.53,49417.85
506,2021-12-24 00:00:00,50850.0,51864.56,50442.34,50841.48,1446.09,73902451.59,51105.06
507,2021-12-25 00:00:00,50857.42,51179.36,50190.9,50442.22,823.05,41793166.12,50778.48
508,2021-12-26 00:00:00,50421.51,51292.65,49458.85,50791.21,1015.22,50920081.44,50156.6
509,2021-12-27 00:00:00,50885.32,52098.6,50479.44,50718.11,1102.98,56409494.19,51142.65
510,2021-12-28 00:00:00,50708.05,50719.59,47300.0,47543.3,2215.27,107981661.75,48744.27
511,2021-12-29 00:00:00,47597.7,48157.41,46099.94,46483.36,2089.31,99069732.1,47417.48
512,2021-12-30 00:00:00,46474.59,47916.32,45934.37,47150.71,2162.27,101722129.49,47044.13
513,2021-12-31 00:00:00,47110.3,48589.47,45655.31,46214.37,1798.55,84938024.6,47225.77
514,2022-01-01 00:00:00,46230.0,47960.98,46199.9,47777.42,741.52,34892279.31,47055.04
515,2022-01-02 00:00:00,47745.25,47989.0,46660.0,47350.22,702.09,33172222.36,47247.5
516,2022-01-03 00:00:00,47290.55,47586.58,45692.13,46439.89,1140.18,53217377.18,46674.58
517,2022-01-04 00:00:00,46464.01,47526.0,45539.05,45820.0,1832.61,85207685.4,46495.19
518,2022-01-05 00:00:00,45828.77,46855.06,42413.59,43435.8,3397.55,153464387.96,45169.19
519,2022-01-06 00:00:00,43417.31,43782.86,42414.0,43097.6,2450.11,105559642.27,43083.58
520,2022-01-07 00:00:00,43093.4,43135.35,40600.0,41535.66,2984.21,124769147.87,41809.83
521,2022-01-08 00:00:00,41576.73,42315.31,40517.05,41690.77,1581.47,65571971.41,41462.58
522,2022-01-09 00:00:00,41697.32,42796.49,41200.0,41875.81,1532.59,64383595.8,42009.72
523,2022-01-10 00:00:00,41853.98,42256.55,39558.7,41845.42,3494.01,143763220.16,41145.58
524,2022-01-11 00:00:00,41842.22,43144.74,41284.11,42736.0,2442.65,103316287.81,42296.73
525,2022-01-12 00:00:00,42754.44,44337.26,42471.17,43933.5,2502.76,108773560.29,43461.41
526,2022-01-13 00:00:00,43935.01,44456.34,42321.0,42571.94,1993.88,86644368.48,43455.09
527,2022-01-14 00:00:00,42579.44,43468.95,41782.21,43102.35,1386.83,59167763.37,42663.95
528,2022-01-15 00:00:00,43085.76,43826.8,42387.86,43102.01,707.66,30510413.27,43114.6
529,2022-01-16 00:00:00,43084.77,43495.59,42615.0,43107.7,621.95,26812366.03,43109.95
530,2022-01-17 00:00:00,43099.08,43209.47,41581.0,42255.07,1060.01,44999001.86,42451.51
531,2022-01-18 00:00:00,42230.09,42685.25,41290.06,42377.4,1638.87,68522210.33,41810.62
532,2022-01-19 00:00:00,42378.23,42589.9,41145.23,41683.21,1664.7,69791918.46,41924.52
533,2022-01-20 00:00:00,41733.21,43518.69,40554.14,40736.05,2425.15,102506991.02,42268.26
534,2022-01-21 00:00:00,40654.72,41115.58,35423.0,36495.46,6201.05,237130520.01,38240.41
535,2022-01-22 00:00:00,36447.37,36825.98,34000.0,35091.11,4510.37,159444215.58,35350.57
536,2022-01-23 00:00:00,35084.79,36574.47,34624.59,36293.62,2533.7,90093310.58,35557.95
537,2022-01-24 00:00:00,36262.21,38050.0,32950.72,36724.99,6335.15,219551166.29,34656.01
538,2022-01-25 00:00:00,36721.59,37552.3,35722.43,36975.91,2793.69,102191104.27,36579.24
539,2022-01-26 00:00:00,37006.76,38946.0,36279.21,36829.32,3663.16,137769603.98,37609.54
540,2022-01-27 00:00:00,36824.02,37251.0,35511.32,37208.36,3103.82,112809180.61,36345.24
541,2022-01-28 00:00:00,37179.62,38022.11,36173.98,37748.36,2420.65,89728837.8,37068.01
542,2022-01-29 00:00:00,37713.14,38741.67,37327.79,38192.65,1296.91,49118060.13,37873.18
543,2022-01-30 00:00:00,38176.45,38378.88,37372.59,37941.82,708.79,26891235.57,37939.38
544,2022-01-31 00:00:00,37914.1,38776.33,36631.66,38491.92,2009.13,75691353.7,37673.7
545,2022-02-01 00:00:00,38483.56,39285.0,38033.78,38733.04,2073.94,80102148.15,38623.2
